"","Year","State","Commodity","Species","Product_Type","Unit","Value","Region","NAs","nonNAs","Gapfill","GF_Method","State_Avg","Region_Avg","Unit_Avg"
"686",2013,"NEBRASKA","FOOD FISH","TROUT","STOCKERS","HEAD",250879,"North Central",2,3,1,"Region Average",187696,250879,3795921.74337208
"687",2013,"NEBRASKA","FOOD FISH","TROUT","STOCKERS","LB",203239.529411765,"North Central",2,2,1,"Region Average",407981.5,203239.529411765,3545924.67272331
"688",2013,"NEW HAMPSHIRE","FOOD FISH","FOOD FISH","NONE","OPERATIONS",4,"Northeast",0,5,0,NA,3.4,5.77464788732394,9.31397849462366
"689",2013,"NEW HAMPSHIRE","FOOD FISH","FOOD FISH","NONE","DOLLARS",1132140.75958188,"Northeast",5,0,1,"Region Average",NA,1132140.75958188,9450793.2152848
"690",2013,"NEW HAMPSHIRE","FOOD FISH","TROUT","NONE","OPERATIONS",4,"Northeast",0,5,0,NA,3.4,5.77464788732394,9.31397849462366
"691",2013,"NEW HAMPSHIRE","FOOD FISH","TROUT","NONE","DOLLARS",1132140.75958188,"Northeast",5,0,1,"Region Average",NA,1132140.75958188,9450793.2152848
"692",2013,"NEW HAMPSHIRE","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",1,"Northeast",0,5,0,NA,3.4,5.77464788732394,9.31397849462366
"693",2013,"NEW HAMPSHIRE","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",1132140.75958188,"Northeast",5,0,1,"Region Average",NA,1132140.75958188,9450793.2152848
"694",2013,"NEW HAMPSHIRE","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",128523.3125,"Northeast",3,0,1,"Region Average",NA,128523.3125,3795921.74337208
"695",2013,"NEW HAMPSHIRE","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",4,"Northeast",0,5,0,NA,3.4,5.77464788732394,9.31397849462366
"696",2013,"NEW HAMPSHIRE","FOOD FISH","TROUT","FOODSIZE","DOLLARS",1132140.75958188,"Northeast",5,0,1,"Region Average",NA,1132140.75958188,9450793.2152848
"697",2013,"NEW HAMPSHIRE","FOOD FISH","TROUT","FOODSIZE","HEAD",128523.3125,"Northeast",3,0,1,"Region Average",NA,128523.3125,3795921.74337208
"698",2013,"NEW HAMPSHIRE","FOOD FISH","TROUT","FOODSIZE","LB",148881,"Northeast",2,0,1,"Region Average",NA,148881,3545924.67272331
"699",2013,"NEW HAMPSHIRE","FOOD FISH","TROUT","STOCKERS","OPERATIONS",4,"Northeast",0,5,0,NA,3.4,5.77464788732394,9.31397849462366
"700",2013,"NEW HAMPSHIRE","FOOD FISH","TROUT","STOCKERS","DOLLARS",1132140.75958188,"Northeast",5,0,1,"Region Average",NA,1132140.75958188,9450793.2152848
"701",2013,"NEW HAMPSHIRE","FOOD FISH","TROUT","STOCKERS","HEAD",128523.3125,"Northeast",3,0,1,"Region Average",NA,128523.3125,3795921.74337208
"702",2013,"NEW HAMPSHIRE","FOOD FISH","TROUT","STOCKERS","LB",148881,"Northeast",2,0,1,"Region Average",NA,148881,3545924.67272331
"703",2013,"NEW JERSEY","FOOD FISH","FOOD FISH","NONE","OPERATIONS",4,"Northeast",0,7,0,NA,2,5.77464788732394,9.31397849462366
"704",2013,"NEW JERSEY","FOOD FISH","FOOD FISH","NONE","DOLLARS",1132140.75958188,"Northeast",7,0,1,"Region Average",NA,1132140.75958188,9450793.2152848
"705",2013,"NEW JERSEY","FOOD FISH","CATFISH","NONE","OPERATIONS",2,"Northeast",0,7,0,NA,2,5.77464788732394,9.31397849462366
"706",2013,"NEW JERSEY","FOOD FISH","CATFISH","NONE","DOLLARS",1132140.75958188,"Northeast",7,0,1,"Region Average",NA,1132140.75958188,9450793.2152848
"707",2013,"NEW JERSEY","FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",1,"Northeast",0,7,0,NA,2,5.77464788732394,9.31397849462366
"708",2013,"NEW JERSEY","FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",1132140.75958188,"Northeast",7,0,1,"Region Average",NA,1132140.75958188,9450793.2152848
"709",2013,"NEW JERSEY","FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",128523.3125,"Northeast",4,0,1,"Region Average",NA,128523.3125,3795921.74337208
"710",2013,"NEW JERSEY","FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",1,"Northeast",0,7,0,NA,2,5.77464788732394,9.31397849462366
"711",2013,"NEW JERSEY","FOOD FISH","CATFISH","FOODSIZE","DOLLARS",1132140.75958188,"Northeast",7,0,1,"Region Average",NA,1132140.75958188,9450793.2152848
"712",2013,"NEW JERSEY","FOOD FISH","CATFISH","FOODSIZE","HEAD",128523.3125,"Northeast",4,0,1,"Region Average",NA,128523.3125,3795921.74337208
"713",2013,"NEW JERSEY","FOOD FISH","CATFISH","FOODSIZE","LB",148881,"Northeast",3,0,1,"Region Average",NA,148881,3545924.67272331
"714",2013,"NEW JERSEY","FOOD FISH","TROUT","NONE","OPERATIONS",2,"Northeast",0,7,0,NA,2,5.77464788732394,9.31397849462366
"715",2013,"NEW JERSEY","FOOD FISH","TROUT","NONE","DOLLARS",1132140.75958188,"Northeast",7,0,1,"Region Average",NA,1132140.75958188,9450793.2152848
"716",2013,"NEW JERSEY","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",2,"Northeast",0,7,0,NA,2,5.77464788732394,9.31397849462366
"717",2013,"NEW JERSEY","FOOD FISH","TROUT","FOODSIZE","DOLLARS",1132140.75958188,"Northeast",7,0,1,"Region Average",NA,1132140.75958188,9450793.2152848
"718",2013,"NEW JERSEY","FOOD FISH","TROUT","FOODSIZE","HEAD",128523.3125,"Northeast",4,0,1,"Region Average",NA,128523.3125,3795921.74337208
"719",2013,"NEW JERSEY","FOOD FISH","TROUT","FOODSIZE","LB",148881,"Northeast",3,0,1,"Region Average",NA,148881,3545924.67272331
"720",2013,"NEW JERSEY","FOOD FISH","TROUT","STOCKERS","OPERATIONS",2,"Northeast",0,7,0,NA,2,5.77464788732394,9.31397849462366
"721",2013,"NEW JERSEY","FOOD FISH","TROUT","STOCKERS","DOLLARS",1132140.75958188,"Northeast",7,0,1,"Region Average",NA,1132140.75958188,9450793.2152848
"722",2013,"NEW JERSEY","FOOD FISH","TROUT","STOCKERS","HEAD",128523.3125,"Northeast",4,0,1,"Region Average",NA,128523.3125,3795921.74337208
"723",2013,"NEW JERSEY","FOOD FISH","TROUT","STOCKERS","LB",148881,"Northeast",3,0,1,"Region Average",NA,148881,3545924.67272331
"724",2013,"NEW MEXICO","FOOD FISH","FOOD FISH","NONE","OPERATIONS",1,"West",0,2,0,NA,1,7.1010101010101,9.31397849462366
"725",2013,"NEW MEXICO","FOOD FISH","FOOD FISH","NONE","DOLLARS",9917520.23958333,"West",2,0,1,"Region Average",NA,9917520.23958333,9450793.2152848
"726",2013,"NEW MEXICO","FOOD FISH","TILAPIA","NONE","OPERATIONS",1,"West",0,2,0,NA,1,7.1010101010101,9.31397849462366
"727",2013,"NEW MEXICO","FOOD FISH","TILAPIA","NONE","DOLLARS",9917520.23958333,"West",2,0,1,"Region Average",NA,9917520.23958333,9450793.2152848
"728",2013,"NEW YORK","FOOD FISH","FOOD FISH","NONE","OPERATIONS",21,"Northeast",0,15,0,NA,5.53333333333333,5.77464788732394,9.31397849462366
"729",2013,"NEW YORK","FOOD FISH","FOOD FISH","NONE","DOLLARS",1586339,"Northeast",9,6,0,NA,515295.666666667,1132140.75958188,9450793.2152848
"730",2013,"NEW YORK","FOOD FISH","HYBRID STRIPED BASS","NONE","OPERATIONS",1,"Northeast",0,15,0,NA,5.53333333333333,5.77464788732394,9.31397849462366
"731",2013,"NEW YORK","FOOD FISH","HYBRID STRIPED BASS","NONE","DOLLARS",515295.666666667,"Northeast",9,6,1,"State Average",515295.666666667,1132140.75958188,9450793.2152848
"732",2013,"NEW YORK","FOOD FISH","CARP","NONE","OPERATIONS",3,"Northeast",0,15,0,NA,5.53333333333333,5.77464788732394,9.31397849462366
"733",2013,"NEW YORK","FOOD FISH","CARP","NONE","DOLLARS",515295.666666667,"Northeast",9,6,1,"State Average",515295.666666667,1132140.75958188,9450793.2152848
"734",2013,"NEW YORK","FOOD FISH","GRASS CARP","NONE","OPERATIONS",3,"Northeast",0,15,0,NA,5.53333333333333,5.77464788732394,9.31397849462366
"735",2013,"NEW YORK","FOOD FISH","GRASS CARP","NONE","DOLLARS",515295.666666667,"Northeast",9,6,1,"State Average",515295.666666667,1132140.75958188,9450793.2152848
"736",2013,"NEW YORK","FOOD FISH","CATFISH","NONE","OPERATIONS",1,"Northeast",0,15,0,NA,5.53333333333333,5.77464788732394,9.31397849462366
"737",2013,"NEW YORK","FOOD FISH","CATFISH","NONE","DOLLARS",515295.666666667,"Northeast",9,6,1,"State Average",515295.666666667,1132140.75958188,9450793.2152848
"738",2013,"NEW YORK","FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",1,"Northeast",0,15,0,NA,5.53333333333333,5.77464788732394,9.31397849462366
"739",2013,"NEW YORK","FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",515295.666666667,"Northeast",9,6,1,"State Average",515295.666666667,1132140.75958188,9450793.2152848
"740",2013,"NEW YORK","FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",128523.3125,"Northeast",2,3,1,"Region Average",96294.3333333333,128523.3125,3795921.74337208
"741",2013,"NEW YORK","FOOD FISH","OTHER SPECIES","NONE","OPERATIONS",2,"Northeast",0,15,0,NA,5.53333333333333,5.77464788732394,9.31397849462366
"742",2013,"NEW YORK","FOOD FISH","OTHER SPECIES","NONE","DOLLARS",515295.666666667,"Northeast",9,6,1,"State Average",515295.666666667,1132140.75958188,9450793.2152848
"743",2013,"NEW YORK","FOOD FISH","YELLOW PERCH","NONE","OPERATIONS",2,"Northeast",0,15,0,NA,5.53333333333333,5.77464788732394,9.31397849462366
"744",2013,"NEW YORK","FOOD FISH","YELLOW PERCH","NONE","DOLLARS",515295.666666667,"Northeast",9,6,1,"State Average",515295.666666667,1132140.75958188,9450793.2152848
"745",2013,"NEW YORK","FOOD FISH","TILAPIA","NONE","OPERATIONS",5,"Northeast",0,15,0,NA,5.53333333333333,5.77464788732394,9.31397849462366
"746",2013,"NEW YORK","FOOD FISH","TILAPIA","NONE","DOLLARS",17656,"Northeast",9,6,0,NA,515295.666666667,1132140.75958188,9450793.2152848
"747",2013,"NEW YORK","FOOD FISH","TROUT","NONE","OPERATIONS",13,"Northeast",0,15,0,NA,5.53333333333333,5.77464788732394,9.31397849462366
"748",2013,"NEW YORK","FOOD FISH","TROUT","NONE","DOLLARS",759398,"Northeast",9,6,0,NA,515295.666666667,1132140.75958188,9450793.2152848
"749",2013,"NEW YORK","FOOD FISH","TROUT","BROODSTOCK","OPERATIONS",2,"Northeast",0,15,0,NA,5.53333333333333,5.77464788732394,9.31397849462366
"750",2013,"NEW YORK","FOOD FISH","TROUT","BROODSTOCK","DOLLARS",515295.666666667,"Northeast",9,6,1,"State Average",515295.666666667,1132140.75958188,9450793.2152848
"751",2013,"NEW YORK","FOOD FISH","TROUT","BROODSTOCK","HEAD",128523.3125,"Northeast",2,3,1,"Region Average",96294.3333333333,128523.3125,3795921.74337208
"752",2013,"NEW YORK","FOOD FISH","TROUT","BROODSTOCK","LB",148881,"Northeast",1,2,1,"Region Average",65611,148881,3545924.67272331
"753",2013,"NEW YORK","FOOD FISH","TROUT","EGGS","OPERATIONS",4,"Northeast",0,15,0,NA,5.53333333333333,5.77464788732394,9.31397849462366
"754",2013,"NEW YORK","FOOD FISH","TROUT","EGGS","DOLLARS",515295.666666667,"Northeast",9,6,1,"State Average",515295.666666667,1132140.75958188,9450793.2152848
"755",2013,"NEW YORK","FOOD FISH","TROUT","EGGS","EGGS",1015118,"Northeast",0,1,0,NA,1015118,672059,74764032.8333333
"756",2013,"NEW YORK","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",6,"Northeast",0,15,0,NA,5.53333333333333,5.77464788732394,9.31397849462366
"757",2013,"NEW YORK","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",50677,"Northeast",9,6,0,NA,515295.666666667,1132140.75958188,9450793.2152848
"758",2013,"NEW YORK","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",74251,"Northeast",2,3,0,NA,96294.3333333333,128523.3125,3795921.74337208
"759",2013,"NEW YORK","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",9,"Northeast",0,15,0,NA,5.53333333333333,5.77464788732394,9.31397849462366
"760",2013,"NEW YORK","FOOD FISH","TROUT","FOODSIZE","DOLLARS",375291,"Northeast",9,6,0,NA,515295.666666667,1132140.75958188,9450793.2152848
"761",2013,"NEW YORK","FOOD FISH","TROUT","FOODSIZE","HEAD",110052,"Northeast",2,3,0,NA,96294.3333333333,128523.3125,3795921.74337208
"762",2013,"NEW YORK","FOOD FISH","TROUT","FOODSIZE","LB",89218,"Northeast",1,2,0,NA,65611,148881,3545924.67272331
"763",2013,"NEW YORK","FOOD FISH","TROUT","STOCKERS","OPERATIONS",10,"Northeast",0,15,0,NA,5.53333333333333,5.77464788732394,9.31397849462366
"764",2013,"NEW YORK","FOOD FISH","TROUT","STOCKERS","DOLLARS",302413,"Northeast",9,6,0,NA,515295.666666667,1132140.75958188,9450793.2152848
"765",2013,"NEW YORK","FOOD FISH","TROUT","STOCKERS","HEAD",104580,"Northeast",2,3,0,NA,96294.3333333333,128523.3125,3795921.74337208
"766",2013,"NEW YORK","FOOD FISH","TROUT","STOCKERS","LB",42004,"Northeast",1,2,0,NA,65611,148881,3545924.67272331
"767",2013,"NORTH CAROLINA","FOOD FISH","FOOD FISH","NONE","OPERATIONS",93,"South",0,12,0,NA,23.0833333333333,14.9759036144578,9.31397849462366
"768",2013,"NORTH CAROLINA","FOOD FISH","FOOD FISH","NONE","DOLLARS",23443043,"South",6,6,0,NA,8858884.66666667,19420987.1864035,9450793.2152848
"769",2013,"NORTH CAROLINA","FOOD FISH","HYBRID STRIPED BASS","NONE","OPERATIONS",14,"South",0,12,0,NA,23.0833333333333,14.9759036144578,9.31397849462366
"770",2013,"NORTH CAROLINA","FOOD FISH","HYBRID STRIPED BASS","NONE","DOLLARS",9036586,"South",6,6,0,NA,8858884.66666667,19420987.1864035,9450793.2152848
"771",2013,"NORTH CAROLINA","FOOD FISH","CATFISH","NONE","OPERATIONS",25,"South",0,12,0,NA,23.0833333333333,14.9759036144578,9.31397849462366
"772",2013,"NORTH CAROLINA","FOOD FISH","CATFISH","NONE","DOLLARS",4377506,"South",6,6,0,NA,8858884.66666667,19420987.1864035,9450793.2152848
"773",2013,"NORTH CAROLINA","FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",1,"South",0,12,0,NA,23.0833333333333,14.9759036144578,9.31397849462366
"774",2013,"NORTH CAROLINA","FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",8858884.66666667,"South",6,6,1,"State Average",8858884.66666667,19420987.1864035,9450793.2152848
"775",2013,"NORTH CAROLINA","FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",10243752.6923077,"South",2,3,1,"Region Average",2102582.33333333,10243752.6923077,3795921.74337208
"776",2013,"NORTH CAROLINA","FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",25,"South",0,12,0,NA,23.0833333333333,14.9759036144578,9.31397849462366
"777",2013,"NORTH CAROLINA","FOOD FISH","CATFISH","FOODSIZE","DOLLARS",8858884.66666667,"South",6,6,1,"State Average",8858884.66666667,19420987.1864035,9450793.2152848
"778",2013,"NORTH CAROLINA","FOOD FISH","CATFISH","FOODSIZE","HEAD",2751208,"South",2,3,0,NA,2102582.33333333,10243752.6923077,3795921.74337208
"779",2013,"NORTH CAROLINA","FOOD FISH","CATFISH","FOODSIZE","LB",3982286,"South",0,3,0,NA,2608141.33333333,8658691.9,3545924.67272331
"780",2013,"NORTH CAROLINA","FOOD FISH","OTHER SPECIES","NONE","OPERATIONS",2,"South",0,12,0,NA,23.0833333333333,14.9759036144578,9.31397849462366
"781",2013,"NORTH CAROLINA","FOOD FISH","OTHER SPECIES","NONE","DOLLARS",8858884.66666667,"South",6,6,1,"State Average",8858884.66666667,19420987.1864035,9450793.2152848
"782",2013,"NORTH CAROLINA","FOOD FISH","YELLOW PERCH","NONE","OPERATIONS",1,"South",0,12,0,NA,23.0833333333333,14.9759036144578,9.31397849462366
"783",2013,"NORTH CAROLINA","FOOD FISH","YELLOW PERCH","NONE","DOLLARS",8858884.66666667,"South",6,6,1,"State Average",8858884.66666667,19420987.1864035,9450793.2152848
"784",2013,"NORTH CAROLINA","FOOD FISH","TILAPIA","NONE","OPERATIONS",8,"South",0,12,0,NA,23.0833333333333,14.9759036144578,9.31397849462366
"785",2013,"NORTH CAROLINA","FOOD FISH","TILAPIA","NONE","DOLLARS",3096182,"South",6,6,0,NA,8858884.66666667,19420987.1864035,9450793.2152848
"786",2013,"NORTH CAROLINA","FOOD FISH","TROUT","NONE","OPERATIONS",43,"South",0,12,0,NA,23.0833333333333,14.9759036144578,9.31397849462366
"787",2013,"NORTH CAROLINA","FOOD FISH","TROUT","NONE","DOLLARS",6896309,"South",6,6,0,NA,8858884.66666667,19420987.1864035,9450793.2152848
"788",2013,"NORTH CAROLINA","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",11,"South",0,12,0,NA,23.0833333333333,14.9759036144578,9.31397849462366
"789",2013,"NORTH CAROLINA","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",8858884.66666667,"South",6,6,1,"State Average",8858884.66666667,19420987.1864035,9450793.2152848
"790",2013,"NORTH CAROLINA","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",10243752.6923077,"South",2,3,1,"Region Average",2102582.33333333,10243752.6923077,3795921.74337208
"791",2013,"NORTH CAROLINA","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",41,"South",0,12,0,NA,23.0833333333333,14.9759036144578,9.31397849462366
"792",2013,"NORTH CAROLINA","FOOD FISH","TROUT","FOODSIZE","DOLLARS",6303682,"South",6,6,0,NA,8858884.66666667,19420987.1864035,9450793.2152848
"793",2013,"NORTH CAROLINA","FOOD FISH","TROUT","FOODSIZE","HEAD",3376677,"South",2,3,0,NA,2102582.33333333,10243752.6923077,3795921.74337208
"794",2013,"NORTH CAROLINA","FOOD FISH","TROUT","FOODSIZE","LB",3786405,"South",0,3,0,NA,2608141.33333333,8658691.9,3545924.67272331
"795",2013,"NORTH CAROLINA","FOOD FISH","TROUT","STOCKERS","OPERATIONS",13,"South",0,12,0,NA,23.0833333333333,14.9759036144578,9.31397849462366
"796",2013,"NORTH CAROLINA","FOOD FISH","TROUT","STOCKERS","DOLLARS",8858884.66666667,"South",6,6,1,"State Average",8858884.66666667,19420987.1864035,9450793.2152848
"797",2013,"NORTH CAROLINA","FOOD FISH","TROUT","STOCKERS","HEAD",179862,"South",2,3,0,NA,2102582.33333333,10243752.6923077,3795921.74337208
"798",2013,"NORTH CAROLINA","FOOD FISH","TROUT","STOCKERS","LB",55733,"South",0,3,0,NA,2608141.33333333,8658691.9,3545924.67272331
"799",2013,"OHIO","FOOD FISH","FOOD FISH","NONE","OPERATIONS",27,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"800",2013,"OHIO","FOOD FISH","FOOD FISH","NONE","DOLLARS",1414118,"North Central",8,8,0,NA,412744.25,841228.484615385,9450793.2152848
"801",2013,"OHIO","FOOD FISH","HYBRID STRIPED BASS","NONE","OPERATIONS",3,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"802",2013,"OHIO","FOOD FISH","HYBRID STRIPED BASS","NONE","DOLLARS",412744.25,"North Central",8,8,1,"State Average",412744.25,841228.484615385,9450793.2152848
"803",2013,"OHIO","FOOD FISH","CARP","NONE","OPERATIONS",8,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"804",2013,"OHIO","FOOD FISH","CARP","NONE","DOLLARS",319260,"North Central",8,8,0,NA,412744.25,841228.484615385,9450793.2152848
"805",2013,"OHIO","FOOD FISH","CARP (EXCL GRASS)","NONE","OPERATIONS",2,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"806",2013,"OHIO","FOOD FISH","CARP (EXCL GRASS)","NONE","DOLLARS",412744.25,"North Central",8,8,1,"State Average",412744.25,841228.484615385,9450793.2152848
"807",2013,"OHIO","FOOD FISH","GRASS CARP","NONE","OPERATIONS",8,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"808",2013,"OHIO","FOOD FISH","GRASS CARP","NONE","DOLLARS",412744.25,"North Central",8,8,1,"State Average",412744.25,841228.484615385,9450793.2152848
"809",2013,"OHIO","FOOD FISH","CATFISH","NONE","OPERATIONS",7,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"810",2013,"OHIO","FOOD FISH","CATFISH","NONE","DOLLARS",316375,"North Central",8,8,0,NA,412744.25,841228.484615385,9450793.2152848
"811",2013,"OHIO","FOOD FISH","CATFISH","BROODSTOCK","OPERATIONS",2,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"812",2013,"OHIO","FOOD FISH","CATFISH","BROODSTOCK","DOLLARS",412744.25,"North Central",8,8,1,"State Average",412744.25,841228.484615385,9450793.2152848
"813",2013,"OHIO","FOOD FISH","CATFISH","BROODSTOCK","HEAD",250879,"North Central",3,4,1,"Region Average",65070,250879,3795921.74337208
"814",2013,"OHIO","FOOD FISH","CATFISH","BROODSTOCK","LB",203239.529411765,"North Central",1,4,1,"Region Average",57792.5,203239.529411765,3545924.67272331
"815",2013,"OHIO","FOOD FISH","CATFISH","FINGERLINGS & FRY","OPERATIONS",3,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"816",2013,"OHIO","FOOD FISH","CATFISH","FINGERLINGS & FRY","DOLLARS",412744.25,"North Central",8,8,1,"State Average",412744.25,841228.484615385,9450793.2152848
"817",2013,"OHIO","FOOD FISH","CATFISH","FINGERLINGS & FRY","HEAD",250879,"North Central",3,4,1,"Region Average",65070,250879,3795921.74337208
"818",2013,"OHIO","FOOD FISH","CATFISH","FOODSIZE","OPERATIONS",3,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"819",2013,"OHIO","FOOD FISH","CATFISH","FOODSIZE","DOLLARS",229000,"North Central",8,8,0,NA,412744.25,841228.484615385,9450793.2152848
"820",2013,"OHIO","FOOD FISH","CATFISH","FOODSIZE","HEAD",44055,"North Central",3,4,0,NA,65070,250879,3795921.74337208
"821",2013,"OHIO","FOOD FISH","CATFISH","FOODSIZE","LB",59865,"North Central",1,4,0,NA,57792.5,203239.529411765,3545924.67272331
"822",2013,"OHIO","FOOD FISH","CATFISH","STOCKERS","OPERATIONS",3,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"823",2013,"OHIO","FOOD FISH","CATFISH","STOCKERS","DOLLARS",71500,"North Central",8,8,0,NA,412744.25,841228.484615385,9450793.2152848
"824",2013,"OHIO","FOOD FISH","CATFISH","STOCKERS","HEAD",116000,"North Central",3,4,0,NA,65070,250879,3795921.74337208
"825",2013,"OHIO","FOOD FISH","CATFISH","STOCKERS","LB",60485,"North Central",1,4,0,NA,57792.5,203239.529411765,3545924.67272331
"826",2013,"OHIO","FOOD FISH","YELLOW PERCH","NONE","OPERATIONS",15,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"827",2013,"OHIO","FOOD FISH","YELLOW PERCH","NONE","DOLLARS",165851,"North Central",8,8,0,NA,412744.25,841228.484615385,9450793.2152848
"828",2013,"OHIO","FOOD FISH","TILAPIA","NONE","OPERATIONS",7,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"829",2013,"OHIO","FOOD FISH","TILAPIA","NONE","DOLLARS",412744.25,"North Central",8,8,1,"State Average",412744.25,841228.484615385,9450793.2152848
"830",2013,"OHIO","FOOD FISH","TROUT","NONE","OPERATIONS",7,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"831",2013,"OHIO","FOOD FISH","TROUT","NONE","DOLLARS",404850,"North Central",8,8,0,NA,412744.25,841228.484615385,9450793.2152848
"832",2013,"OHIO","FOOD FISH","TROUT","FINGERLINGS & FRY","OPERATIONS",1,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"833",2013,"OHIO","FOOD FISH","TROUT","FINGERLINGS & FRY","DOLLARS",412744.25,"North Central",8,8,1,"State Average",412744.25,841228.484615385,9450793.2152848
"834",2013,"OHIO","FOOD FISH","TROUT","FINGERLINGS & FRY","HEAD",250879,"North Central",3,4,1,"Region Average",65070,250879,3795921.74337208
"835",2013,"OHIO","FOOD FISH","TROUT","FOODSIZE","OPERATIONS",4,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"836",2013,"OHIO","FOOD FISH","TROUT","FOODSIZE","DOLLARS",381000,"North Central",8,8,0,NA,412744.25,841228.484615385,9450793.2152848
"837",2013,"OHIO","FOOD FISH","TROUT","FOODSIZE","HEAD",94300,"North Central",3,4,0,NA,65070,250879,3795921.74337208
"838",2013,"OHIO","FOOD FISH","TROUT","FOODSIZE","LB",109320,"North Central",1,4,0,NA,57792.5,203239.529411765,3545924.67272331
"839",2013,"OHIO","FOOD FISH","TROUT","STOCKERS","OPERATIONS",4,"North Central",0,16,0,NA,6.5,5.67441860465116,9.31397849462366
"840",2013,"OHIO","FOOD FISH","TROUT","STOCKERS","DOLLARS",412744.25,"North Central",8,8,1,"State Average",412744.25,841228.484615385,9450793.2152848
"841",2013,"OHIO","FOOD FISH","TROUT","STOCKERS","HEAD",5925,"North Central",3,4,0,NA,65070,250879,3795921.74337208
"842",2013,"OHIO","FOOD FISH","TROUT","STOCKERS","LB",1500,"North Central",1,4,0,NA,57792.5,203239.529411765,3545924.67272331
"843",2013,"OKLAHOMA","FOOD FISH","FOOD FISH","NONE","OPERATIONS",3,"South",0,9,0,NA,1.77777777777778,14.9759036144578,9.31397849462366
"844",2013,"OKLAHOMA","FOOD FISH","FOOD FISH","NONE","DOLLARS",226250,"South",8,1,0,NA,226250,19420987.1864035,9450793.2152848
"845",2013,"OKLAHOMA","FOOD FISH","CARP","NONE","OPERATIONS",2,"South",0,9,0,NA,1.77777777777778,14.9759036144578,9.31397849462366
"846",2013,"OKLAHOMA","FOOD FISH","CARP","NONE","DOLLARS",19420987.1864035,"South",8,1,1,"Region Average",226250,19420987.1864035,9450793.2152848
"847",2013,"OKLAHOMA","FOOD FISH","CARP (EXCL GRASS)","NONE","OPERATIONS",1,"South",0,9,0,NA,1.77777777777778,14.9759036144578,9.31397849462366
"848",2013,"OKLAHOMA","FOOD FISH","CARP (EXCL GRASS)","NONE","DOLLARS",19420987.1864035,"South",8,1,1,"Region Average",226250,19420987.1864035,9450793.2152848
"849",2013,"OKLAHOMA","FOOD FISH","GRASS CARP","NONE","OPERATIONS",2,"South",0,9,0,NA,1.77777777777778,14.9759036144578,9.31397849462366
"850",2013,"OKLAHOMA","FOOD FISH","GRASS CARP","NONE","DOLLARS",19420987.1864035,"South",8,1,1,"Region Average",226250,19420987.1864035,9450793.2152848
"851",2013,"OKLAHOMA","FOOD FISH","CATFISH","NONE","OPERATIONS",2,"South",0,9,0,NA,1.77777777777778,14.9759036144578,9.31397849462366
"852",2013,"OKLAHOMA","FOOD FISH","CATFISH","NONE","DOLLARS",19420987.1864035,"South",8,1,1,"Region Average",226250,19420987.1864035,9450793.2152848
"853",2013,"OKLAHOMA","FOOD FISH","CATFISH","BROODSTOCK","OPERATIONS",1,"South",0,9,0,NA,1.77777777777778,14.9759036144578,9.31397849462366
