"Year","State","Species","Product_Type","Unit","Value"
2005,"US","OTHER CLAMS","ALL PRODUCTS","DOLLARS",4990181
2005,"US","HARD CLAMS","ALL PRODUCTS","OPERATIONS",434
2005,"US","HARD CLAMS","ALL PRODUCTS","DOLLARS",60403013
2005,"US","HARD CLAMS","FOODSIZE","OPERATIONS",406
2005,"US","HARD CLAMS","FOODSIZE","DOLLARS",56129891
2005,"US","HARD CLAMS","FOODSIZE","HEAD",412875565
2005,"US","HARD CLAMS","FOODSIZE","HEAD_PER_LB",5
2005,"US","HARD CLAMS","FOODSIZE","LB",85175458
2005,"US","HARD CLAMS","LARVAE & SEED","OPERATIONS",46
2005,"US","HARD CLAMS","LARVAE & SEED","DOLLARS",4273122
2005,"US","MANILA CLAMS","ALL PRODUCTS","OPERATIONS",108
2005,"US","MANILA CLAMS","ALL PRODUCTS","DOLLARS",19481146
2005,"US","MANILA CLAMS","BROODSTOCK","OPERATIONS",1
2005,"US","MANILA CLAMS","BROODSTOCK","DOLLARS",NA
2005,"US","MANILA CLAMS","BROODSTOCK","HEAD",NA
2005,"US","MANILA CLAMS","FOODSIZE","OPERATIONS",103
2005,"US","MANILA CLAMS","FOODSIZE","DOLLARS",16653146
2005,"US","MANILA CLAMS","FOODSIZE","HEAD",159886489
2005,"US","MANILA CLAMS","FOODSIZE","HEAD_PER_LB",18
2005,"US","MANILA CLAMS","FOODSIZE","LB",8673146
2005,"US","MANILA CLAMS","LARVAE & SEED","OPERATIONS",7
2005,"US","MANILA CLAMS","LARVAE & SEED","DOLLARS",NA
2005,"US","MUSSELS","ALL PRODUCTS","OPERATIONS",31
2005,"US","MUSSELS","ALL PRODUCTS","DOLLARS",NA
2005,"US","MUSSELS","FOODSIZE","OPERATIONS",28
2005,"US","MUSSELS","FOODSIZE","DOLLARS",4989742
2005,"US","MUSSELS","FOODSIZE","HEAD",83493500
2005,"US","MUSSELS","FOODSIZE","HEAD_PER_LB",15
2005,"US","MUSSELS","FOODSIZE","LB",5638716
2005,"US","MUSSELS","LARVAE & SEED","OPERATIONS",3
2005,"US","MUSSELS","LARVAE & SEED","DOLLARS",NA
2005,"US","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",9
2005,"US","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA
2005,"US","OYSTERS","ALL PRODUCTS","OPERATIONS",589
2005,"US","OYSTERS","ALL PRODUCTS","DOLLARS",102895809
2005,"US","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",24
2005,"US","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",4364951
2005,"US","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",399
2005,"US","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",41779759
2005,"US","EASTERN OYSTERS","FOODSIZE","OPERATIONS",386
2005,"US","EASTERN OYSTERS","FOODSIZE","DOLLARS",39891526
2005,"US","EASTERN OYSTERS","FOODSIZE","HEAD",256537443
2005,"US","EASTERN OYSTERS","FOODSIZE","HEAD_PER_LB",2
2005,"US","EASTERN OYSTERS","FOODSIZE","LB",121667627
2005,"US","EASTERN OYSTERS","LARVAE & SEED","OPERATIONS",27
2005,"US","EASTERN OYSTERS","LARVAE & SEED","DOLLARS",1888233
2005,"US","PACIFIC OYSTERS","ALL PRODUCTS","OPERATIONS",195
2005,"US","PACIFIC OYSTERS","ALL PRODUCTS","DOLLARS",56751099
2005,"US","PACIFIC OYSTERS","BROODSTOCK","OPERATIONS",1
2005,"US","PACIFIC OYSTERS","BROODSTOCK","DOLLARS",NA
2005,"US","PACIFIC OYSTERS","BROODSTOCK","HEAD",NA
2005,"US","PACIFIC OYSTERS","FOODSIZE","OPERATIONS",187
2005,"US","PACIFIC OYSTERS","FOODSIZE","DOLLARS",52709684
2005,"US","PACIFIC OYSTERS","FOODSIZE","HEAD",238560078
2005,"US","PACIFIC OYSTERS","FOODSIZE","HEAD_PER_LB",5
2005,"US","PACIFIC OYSTERS","FOODSIZE","LB",47009394
2005,"US","PACIFIC OYSTERS","LARVAE & SEED","OPERATIONS",14
2005,"US","PACIFIC OYSTERS","LARVAE & SEED","DOLLARS",NA
2005,"ALASKA","MOLLUSKS","ALL PRODUCTS","OPERATIONS",25
2005,"ALASKA","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA
2005,"ALASKA","CLAMS","ALL PRODUCTS","OPERATIONS",4
2005,"ALASKA","CLAMS","ALL PRODUCTS","DOLLARS",257000
2005,"ALASKA","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",2
2005,"ALASKA","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"ALASKA","HARD CLAMS","ALL PRODUCTS","OPERATIONS",2
2005,"ALASKA","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"ALASKA","HARD CLAMS","FOODSIZE","OPERATIONS",2
2005,"ALASKA","HARD CLAMS","FOODSIZE","DOLLARS",NA
2005,"ALASKA","HARD CLAMS","FOODSIZE","HEAD",NA
2005,"ALASKA","HARD CLAMS","FOODSIZE","HEAD_PER_LB",NA
2005,"ALASKA","HARD CLAMS","FOODSIZE","LB",NA
2005,"ALASKA","MUSSELS","ALL PRODUCTS","OPERATIONS",4
2005,"ALASKA","MUSSELS","ALL PRODUCTS","DOLLARS",NA
2005,"ALASKA","MUSSELS","FOODSIZE","OPERATIONS",4
2005,"ALASKA","MUSSELS","FOODSIZE","DOLLARS",NA
2005,"ALASKA","MUSSELS","FOODSIZE","HEAD",16600
2005,"ALASKA","MUSSELS","FOODSIZE","HEAD_PER_LB",10
2005,"ALASKA","MUSSELS","FOODSIZE","LB",1600
2005,"ALASKA","OYSTERS","ALL PRODUCTS","OPERATIONS",24
2005,"ALASKA","OYSTERS","ALL PRODUCTS","DOLLARS",562365
2005,"ALASKA","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",1
2005,"ALASKA","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",NA
2005,"ALASKA","PACIFIC OYSTERS","ALL PRODUCTS","OPERATIONS",24
2005,"ALASKA","PACIFIC OYSTERS","ALL PRODUCTS","DOLLARS",NA
2005,"ALASKA","PACIFIC OYSTERS","BROODSTOCK","OPERATIONS",1
2005,"ALASKA","PACIFIC OYSTERS","BROODSTOCK","DOLLARS",NA
2005,"ALASKA","PACIFIC OYSTERS","BROODSTOCK","HEAD",NA
2005,"ALASKA","PACIFIC OYSTERS","FOODSIZE","OPERATIONS",22
2005,"ALASKA","PACIFIC OYSTERS","FOODSIZE","DOLLARS",NA
2005,"ALASKA","PACIFIC OYSTERS","FOODSIZE","HEAD",1531364
2005,"ALASKA","PACIFIC OYSTERS","FOODSIZE","HEAD_PER_LB",6
2005,"ALASKA","PACIFIC OYSTERS","FOODSIZE","LB",250750
2005,"ALASKA","PACIFIC OYSTERS","LARVAE & SEED","OPERATIONS",4
2005,"ALASKA","PACIFIC OYSTERS","LARVAE & SEED","DOLLARS",61175
2005,"CALIFORNIA","MOLLUSKS","ALL PRODUCTS","OPERATIONS",21
2005,"CALIFORNIA","MOLLUSKS","ALL PRODUCTS","DOLLARS",20064260
2005,"CALIFORNIA","ABALONE","ALL PRODUCTS","OPERATIONS",7
2005,"CALIFORNIA","ABALONE","ALL PRODUCTS","DOLLARS",NA
2005,"CALIFORNIA","ABALONE","BROODSTOCK","OPERATIONS",1
2005,"CALIFORNIA","ABALONE","BROODSTOCK","DOLLARS",NA
2005,"CALIFORNIA","ABALONE","BROODSTOCK","HEAD",NA
2005,"CALIFORNIA","ABALONE","FOODSIZE","OPERATIONS",6
2005,"CALIFORNIA","ABALONE","FOODSIZE","DOLLARS",NA
2005,"CALIFORNIA","ABALONE","FOODSIZE","HEAD",NA
2005,"CALIFORNIA","ABALONE","FOODSIZE","HEAD_PER_LB",NA
2005,"CALIFORNIA","ABALONE","FOODSIZE","LB",NA
2005,"CALIFORNIA","ABALONE","LARVAE & SEED","OPERATIONS",2
2005,"CALIFORNIA","ABALONE","LARVAE & SEED","DOLLARS",NA
2005,"CALIFORNIA","ABALONE","OTHER SIZES","OPERATIONS",1
2005,"CALIFORNIA","ABALONE","OTHER SIZES","DOLLARS",NA
2005,"CALIFORNIA","CLAMS","ALL PRODUCTS","OPERATIONS",5
2005,"CALIFORNIA","CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"CALIFORNIA","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",1
2005,"CALIFORNIA","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"CALIFORNIA","MANILA CLAMS","ALL PRODUCTS","OPERATIONS",5
2005,"CALIFORNIA","MANILA CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"CALIFORNIA","MANILA CLAMS","FOODSIZE","OPERATIONS",3
2005,"CALIFORNIA","MANILA CLAMS","FOODSIZE","DOLLARS",NA
2005,"CALIFORNIA","MANILA CLAMS","FOODSIZE","HEAD",NA
2005,"CALIFORNIA","MANILA CLAMS","FOODSIZE","HEAD_PER_LB",NA
2005,"CALIFORNIA","MANILA CLAMS","FOODSIZE","LB",NA
2005,"CALIFORNIA","MANILA CLAMS","LARVAE & SEED","OPERATIONS",2
2005,"CALIFORNIA","MANILA CLAMS","LARVAE & SEED","DOLLARS",NA
2005,"CALIFORNIA","MUSSELS","ALL PRODUCTS","OPERATIONS",3
2005,"CALIFORNIA","MUSSELS","ALL PRODUCTS","DOLLARS",NA
2005,"CALIFORNIA","MUSSELS","FOODSIZE","OPERATIONS",3
2005,"CALIFORNIA","MUSSELS","FOODSIZE","DOLLARS",NA
2005,"CALIFORNIA","MUSSELS","FOODSIZE","HEAD",NA
2005,"CALIFORNIA","MUSSELS","FOODSIZE","HEAD_PER_LB",NA
2005,"CALIFORNIA","MUSSELS","FOODSIZE","LB",NA
2005,"CALIFORNIA","OYSTERS","ALL PRODUCTS","OPERATIONS",15
2005,"CALIFORNIA","OYSTERS","ALL PRODUCTS","DOLLARS",12387814
2005,"CALIFORNIA","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",6
2005,"CALIFORNIA","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",NA
2005,"CALIFORNIA","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",2
2005,"CALIFORNIA","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA
2005,"CALIFORNIA","EASTERN OYSTERS","FOODSIZE","OPERATIONS",2
2005,"CALIFORNIA","EASTERN OYSTERS","FOODSIZE","DOLLARS",NA
2005,"CALIFORNIA","EASTERN OYSTERS","FOODSIZE","HEAD",NA
2005,"CALIFORNIA","EASTERN OYSTERS","FOODSIZE","HEAD_PER_LB",NA
2005,"CALIFORNIA","EASTERN OYSTERS","FOODSIZE","LB",NA
2005,"CALIFORNIA","PACIFIC OYSTERS","ALL PRODUCTS","OPERATIONS",14
2005,"CALIFORNIA","PACIFIC OYSTERS","ALL PRODUCTS","DOLLARS",10732060
2005,"CALIFORNIA","PACIFIC OYSTERS","FOODSIZE","OPERATIONS",13
2005,"CALIFORNIA","PACIFIC OYSTERS","FOODSIZE","DOLLARS",NA
2005,"CALIFORNIA","PACIFIC OYSTERS","FOODSIZE","HEAD",30921159
2005,"CALIFORNIA","PACIFIC OYSTERS","FOODSIZE","HEAD_PER_LB",8
2005,"CALIFORNIA","PACIFIC OYSTERS","FOODSIZE","LB",3976173
2005,"CALIFORNIA","PACIFIC OYSTERS","LARVAE & SEED","OPERATIONS",2
2005,"CALIFORNIA","PACIFIC OYSTERS","LARVAE & SEED","DOLLARS",NA
2005,"CONNECTICUT","MOLLUSKS","ALL PRODUCTS","OPERATIONS",27
2005,"CONNECTICUT","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA
2005,"CONNECTICUT","CLAMS","ALL PRODUCTS","OPERATIONS",22
2005,"CONNECTICUT","CLAMS","ALL PRODUCTS","DOLLARS",11534674
2005,"CONNECTICUT","HARD CLAMS","ALL PRODUCTS","OPERATIONS",22
2005,"CONNECTICUT","HARD CLAMS","ALL PRODUCTS","DOLLARS",11534674
2005,"CONNECTICUT","HARD CLAMS","FOODSIZE","OPERATIONS",22
2005,"CONNECTICUT","HARD CLAMS","FOODSIZE","DOLLARS",11534674
2005,"CONNECTICUT","HARD CLAMS","FOODSIZE","HEAD",90033250
2005,"CONNECTICUT","HARD CLAMS","FOODSIZE","HEAD_PER_LB",6
2005,"CONNECTICUT","HARD CLAMS","FOODSIZE","LB",15494907
2005,"CONNECTICUT","OYSTERS","ALL PRODUCTS","OPERATIONS",13
2005,"CONNECTICUT","OYSTERS","ALL PRODUCTS","DOLLARS",NA
2005,"CONNECTICUT","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",13
2005,"CONNECTICUT","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA
2005,"CONNECTICUT","EASTERN OYSTERS","FOODSIZE","OPERATIONS",13
2005,"CONNECTICUT","EASTERN OYSTERS","FOODSIZE","DOLLARS",NA
2005,"CONNECTICUT","EASTERN OYSTERS","FOODSIZE","HEAD",3563600
2005,"CONNECTICUT","EASTERN OYSTERS","FOODSIZE","HEAD_PER_LB",4
2005,"CONNECTICUT","EASTERN OYSTERS","FOODSIZE","LB",805713
2005,"FLORIDA","MOLLUSKS","ALL PRODUCTS","OPERATIONS",154
2005,"FLORIDA","MOLLUSKS","ALL PRODUCTS","DOLLARS",10694298
2005,"FLORIDA","CLAMS","ALL PRODUCTS","OPERATIONS",154
2005,"FLORIDA","CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"FLORIDA","HARD CLAMS","ALL PRODUCTS","OPERATIONS",154
2005,"FLORIDA","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"FLORIDA","HARD CLAMS","FOODSIZE","OPERATIONS",142
2005,"FLORIDA","HARD CLAMS","FOODSIZE","DOLLARS",9785143
2005,"FLORIDA","HARD CLAMS","FOODSIZE","HEAD",92132318
2005,"FLORIDA","HARD CLAMS","FOODSIZE","HEAD_PER_LB",6
2005,"FLORIDA","HARD CLAMS","FOODSIZE","LB",16247803
2005,"FLORIDA","HARD CLAMS","LARVAE & SEED","OPERATIONS",20
2005,"FLORIDA","HARD CLAMS","LARVAE & SEED","DOLLARS",NA
2005,"FLORIDA","OYSTERS","ALL PRODUCTS","OPERATIONS",2
2005,"FLORIDA","OYSTERS","ALL PRODUCTS","DOLLARS",NA
2005,"FLORIDA","OTHER OYSTERS","ALL PRODUCTS","OPERATIONS",1
2005,"FLORIDA","OTHER OYSTERS","ALL PRODUCTS","DOLLARS",NA
2005,"FLORIDA","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",1
2005,"FLORIDA","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA
2005,"FLORIDA","EASTERN OYSTERS","LARVAE & SEED","OPERATIONS",1
2005,"FLORIDA","EASTERN OYSTERS","LARVAE & SEED","DOLLARS",NA
2005,"GEORGIA","MOLLUSKS","ALL PRODUCTS","OPERATIONS",1
2005,"GEORGIA","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA
2005,"GEORGIA","CLAMS","ALL PRODUCTS","OPERATIONS",1
2005,"GEORGIA","CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"GEORGIA","HARD CLAMS","ALL PRODUCTS","OPERATIONS",1
2005,"GEORGIA","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"GEORGIA","HARD CLAMS","FOODSIZE","OPERATIONS",1
2005,"GEORGIA","HARD CLAMS","FOODSIZE","DOLLARS",NA
2005,"GEORGIA","HARD CLAMS","FOODSIZE","HEAD",NA
2005,"GEORGIA","HARD CLAMS","FOODSIZE","HEAD_PER_LB",NA
2005,"GEORGIA","HARD CLAMS","FOODSIZE","LB",NA
2005,"HAWAII","MOLLUSKS","ALL PRODUCTS","OPERATIONS",6
2005,"HAWAII","MOLLUSKS","ALL PRODUCTS","DOLLARS",4043000
2005,"HAWAII","ABALONE","ALL PRODUCTS","OPERATIONS",3
2005,"HAWAII","ABALONE","ALL PRODUCTS","DOLLARS",NA
2005,"HAWAII","ABALONE","FOODSIZE","OPERATIONS",3
2005,"HAWAII","ABALONE","FOODSIZE","DOLLARS",NA
2005,"HAWAII","ABALONE","FOODSIZE","HEAD",NA
2005,"HAWAII","ABALONE","FOODSIZE","HEAD_PER_LB",NA
2005,"HAWAII","ABALONE","FOODSIZE","LB",NA
2005,"HAWAII","CLAMS","ALL PRODUCTS","OPERATIONS",2
2005,"HAWAII","CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"HAWAII","MANILA CLAMS","ALL PRODUCTS","OPERATIONS",2
2005,"HAWAII","MANILA CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"HAWAII","MANILA CLAMS","LARVAE & SEED","OPERATIONS",2
2005,"HAWAII","MANILA CLAMS","LARVAE & SEED","DOLLARS",NA
2005,"HAWAII","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",1
2005,"HAWAII","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA
2005,"HAWAII","OYSTERS","ALL PRODUCTS","OPERATIONS",1
2005,"HAWAII","OYSTERS","ALL PRODUCTS","DOLLARS",NA
2005,"HAWAII","PACIFIC OYSTERS","ALL PRODUCTS","OPERATIONS",1
2005,"HAWAII","PACIFIC OYSTERS","ALL PRODUCTS","DOLLARS",NA
2005,"HAWAII","PACIFIC OYSTERS","LARVAE & SEED","OPERATIONS",1
2005,"HAWAII","PACIFIC OYSTERS","LARVAE & SEED","DOLLARS",NA
2005,"IDAHO","MOLLUSKS","ALL PRODUCTS","OPERATIONS",1
2005,"IDAHO","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA
2005,"IDAHO","CLAMS","ALL PRODUCTS","OPERATIONS",1
2005,"IDAHO","CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"IDAHO","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",1
2005,"IDAHO","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"LOUISIANA","MOLLUSKS","ALL PRODUCTS","OPERATIONS",135
2005,"LOUISIANA","MOLLUSKS","ALL PRODUCTS","DOLLARS",28498855
2005,"LOUISIANA","OYSTERS","ALL PRODUCTS","OPERATIONS",135
2005,"LOUISIANA","OYSTERS","ALL PRODUCTS","DOLLARS",28498855
2005,"LOUISIANA","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",135
2005,"LOUISIANA","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",28498855
2005,"LOUISIANA","EASTERN OYSTERS","FOODSIZE","OPERATIONS",133
2005,"LOUISIANA","EASTERN OYSTERS","FOODSIZE","DOLLARS",NA
2005,"LOUISIANA","EASTERN OYSTERS","FOODSIZE","HEAD",223425714
2005,"LOUISIANA","EASTERN OYSTERS","FOODSIZE","HEAD_PER_LB",2
2005,"LOUISIANA","EASTERN OYSTERS","FOODSIZE","LB",113311796
2005,"LOUISIANA","EASTERN OYSTERS","LARVAE & SEED","OPERATIONS",2
2005,"LOUISIANA","EASTERN OYSTERS","LARVAE & SEED","DOLLARS",NA
2005,"MAINE","MOLLUSKS","ALL PRODUCTS","OPERATIONS",32
2005,"MAINE","MOLLUSKS","ALL PRODUCTS","DOLLARS",2861480
2005,"MAINE","CLAMS","ALL PRODUCTS","OPERATIONS",5
2005,"MAINE","CLAMS","ALL PRODUCTS","DOLLARS",106400
2005,"MAINE","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",2
2005,"MAINE","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"MAINE","HARD CLAMS","ALL PRODUCTS","OPERATIONS",4
2005,"MAINE","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"MAINE","HARD CLAMS","FOODSIZE","OPERATIONS",2
2005,"MAINE","HARD CLAMS","FOODSIZE","DOLLARS",NA
2005,"MAINE","HARD CLAMS","FOODSIZE","HEAD",NA
2005,"MAINE","HARD CLAMS","FOODSIZE","HEAD_PER_LB",NA
2005,"MAINE","HARD CLAMS","FOODSIZE","LB",NA
2005,"MAINE","HARD CLAMS","LARVAE & SEED","OPERATIONS",3
2005,"MAINE","HARD CLAMS","LARVAE & SEED","DOLLARS",58100
2005,"MAINE","MUSSELS","ALL PRODUCTS","OPERATIONS",8
2005,"MAINE","MUSSELS","ALL PRODUCTS","DOLLARS",1235880
2005,"MAINE","MUSSELS","FOODSIZE","OPERATIONS",8
2005,"MAINE","MUSSELS","FOODSIZE","DOLLARS",1235880
2005,"MAINE","MUSSELS","FOODSIZE","HEAD",32220520
2005,"MAINE","MUSSELS","FOODSIZE","HEAD_PER_LB",11
2005,"MAINE","MUSSELS","FOODSIZE","LB",2989134
2005,"MAINE","OYSTERS","ALL PRODUCTS","OPERATIONS",21
2005,"MAINE","OYSTERS","ALL PRODUCTS","DOLLARS",1519200
2005,"MAINE","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",21
2005,"MAINE","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",1519200
2005,"MAINE","EASTERN OYSTERS","FOODSIZE","OPERATIONS",20
2005,"MAINE","EASTERN OYSTERS","FOODSIZE","DOLLARS",1342718
2005,"MAINE","EASTERN OYSTERS","FOODSIZE","HEAD",2520630
2005,"MAINE","EASTERN OYSTERS","FOODSIZE","HEAD_PER_LB",5
2005,"MAINE","EASTERN OYSTERS","FOODSIZE","LB",503223
2005,"MAINE","EASTERN OYSTERS","LARVAE & SEED","OPERATIONS",4
2005,"MAINE","EASTERN OYSTERS","LARVAE & SEED","DOLLARS",176482
2005,"MARYLAND","MOLLUSKS","ALL PRODUCTS","OPERATIONS",6
2005,"MARYLAND","MOLLUSKS","ALL PRODUCTS","DOLLARS",196403
2005,"MARYLAND","CLAMS","ALL PRODUCTS","OPERATIONS",1
2005,"MARYLAND","CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"MARYLAND","HARD CLAMS","ALL PRODUCTS","OPERATIONS",1
2005,"MARYLAND","HARD CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"MARYLAND","HARD CLAMS","LARVAE & SEED","OPERATIONS",1
2005,"MARYLAND","HARD CLAMS","LARVAE & SEED","DOLLARS",NA
2005,"MARYLAND","OYSTERS","ALL PRODUCTS","OPERATIONS",6
2005,"MARYLAND","OYSTERS","ALL PRODUCTS","DOLLARS",NA
2005,"MARYLAND","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",6
2005,"MARYLAND","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA
2005,"MARYLAND","EASTERN OYSTERS","FOODSIZE","OPERATIONS",5
2005,"MARYLAND","EASTERN OYSTERS","FOODSIZE","DOLLARS",78703
2005,"MARYLAND","EASTERN OYSTERS","FOODSIZE","HEAD",261863
2005,"MARYLAND","EASTERN OYSTERS","FOODSIZE","HEAD_PER_LB",6
2005,"MARYLAND","EASTERN OYSTERS","FOODSIZE","LB",46687
2005,"MARYLAND","EASTERN OYSTERS","LARVAE & SEED","OPERATIONS",2
2005,"MARYLAND","EASTERN OYSTERS","LARVAE & SEED","DOLLARS",NA
2005,"MASSACHUSETTS","MOLLUSKS","ALL PRODUCTS","OPERATIONS",138
2005,"MASSACHUSETTS","MOLLUSKS","ALL PRODUCTS","DOLLARS",6156786
2005,"MASSACHUSETTS","CLAMS","ALL PRODUCTS","OPERATIONS",80
2005,"MASSACHUSETTS","CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"MASSACHUSETTS","OTHER CLAMS","ALL PRODUCTS","OPERATIONS",15
2005,"MASSACHUSETTS","OTHER CLAMS","ALL PRODUCTS","DOLLARS",NA
2005,"MASSACHUSETTS","HARD CLAMS","ALL PRODUCTS","OPERATIONS",76
2005,"MASSACHUSETTS","HARD CLAMS","ALL PRODUCTS","DOLLARS",2449898
2005,"MASSACHUSETTS","HARD CLAMS","FOODSIZE","OPERATIONS",75
2005,"MASSACHUSETTS","HARD CLAMS","FOODSIZE","DOLLARS",NA
2005,"MASSACHUSETTS","HARD CLAMS","FOODSIZE","HEAD",14327920
2005,"MASSACHUSETTS","HARD CLAMS","FOODSIZE","HEAD_PER_LB",6
2005,"MASSACHUSETTS","HARD CLAMS","FOODSIZE","LB",2213074
2005,"MASSACHUSETTS","HARD CLAMS","LARVAE & SEED","OPERATIONS",2
2005,"MASSACHUSETTS","HARD CLAMS","LARVAE & SEED","DOLLARS",NA
2005,"MASSACHUSETTS","MUSSELS","ALL PRODUCTS","OPERATIONS",3
2005,"MASSACHUSETTS","MUSSELS","ALL PRODUCTS","DOLLARS",NA
2005,"MASSACHUSETTS","MUSSELS","FOODSIZE","OPERATIONS",3
2005,"MASSACHUSETTS","MUSSELS","FOODSIZE","DOLLARS",NA
2005,"MASSACHUSETTS","MUSSELS","FOODSIZE","HEAD",NA
2005,"MASSACHUSETTS","MUSSELS","FOODSIZE","HEAD_PER_LB",NA
2005,"MASSACHUSETTS","MUSSELS","FOODSIZE","LB",NA
2005,"MASSACHUSETTS","OTHER SPECIES","ALL PRODUCTS","OPERATIONS",2
2005,"MASSACHUSETTS","OTHER SPECIES","ALL PRODUCTS","DOLLARS",NA
2005,"MASSACHUSETTS","OYSTERS","ALL PRODUCTS","OPERATIONS",99
2005,"MASSACHUSETTS","OYSTERS","ALL PRODUCTS","DOLLARS",3026157
2005,"MASSACHUSETTS","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",99
2005,"MASSACHUSETTS","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",3026157
2005,"MASSACHUSETTS","EASTERN OYSTERS","FOODSIZE","OPERATIONS",99
2005,"MASSACHUSETTS","EASTERN OYSTERS","FOODSIZE","DOLLARS",NA
2005,"MASSACHUSETTS","EASTERN OYSTERS","FOODSIZE","HEAD",6440216
2005,"MASSACHUSETTS","EASTERN OYSTERS","FOODSIZE","HEAD_PER_LB",6
2005,"MASSACHUSETTS","EASTERN OYSTERS","FOODSIZE","LB",1128615
2005,"MASSACHUSETTS","EASTERN OYSTERS","LARVAE & SEED","OPERATIONS",2
2005,"MASSACHUSETTS","EASTERN OYSTERS","LARVAE & SEED","DOLLARS",NA
2005,"NEW HAMPSHIRE","MOLLUSKS","ALL PRODUCTS","OPERATIONS",2
2005,"NEW HAMPSHIRE","MOLLUSKS","ALL PRODUCTS","DOLLARS",NA
2005,"NEW HAMPSHIRE","MUSSELS","ALL PRODUCTS","OPERATIONS",1
2005,"NEW HAMPSHIRE","MUSSELS","ALL PRODUCTS","DOLLARS",NA
2005,"NEW HAMPSHIRE","MUSSELS","FOODSIZE","OPERATIONS",1
2005,"NEW HAMPSHIRE","MUSSELS","FOODSIZE","DOLLARS",NA
2005,"NEW HAMPSHIRE","MUSSELS","FOODSIZE","HEAD",NA
2005,"NEW HAMPSHIRE","MUSSELS","FOODSIZE","HEAD_PER_LB",NA
2005,"NEW HAMPSHIRE","MUSSELS","FOODSIZE","LB",NA
2005,"NEW HAMPSHIRE","OYSTERS","ALL PRODUCTS","OPERATIONS",1
2005,"NEW HAMPSHIRE","OYSTERS","ALL PRODUCTS","DOLLARS",NA
2005,"NEW HAMPSHIRE","EASTERN OYSTERS","ALL PRODUCTS","OPERATIONS",1
2005,"NEW HAMPSHIRE","EASTERN OYSTERS","ALL PRODUCTS","DOLLARS",NA
2005,"NEW HAMPSHIRE","EASTERN OYSTERS","FOODSIZE","OPERATIONS",1
2005,"NEW HAMPSHIRE","EASTERN OYSTERS","FOODSIZE","DOLLARS",NA
2005,"NEW HAMPSHIRE","EASTERN OYSTERS","FOODSIZE","HEAD",NA
2005,"NEW HAMPSHIRE","EASTERN OYSTERS","FOODSIZE","HEAD_PER_LB",NA
2005,"NEW HAMPSHIRE","EASTERN OYSTERS","FOODSIZE","LB",NA
